price,66.46
block_count,689
transactions,9222.0
hashrate,1517673963.240838
supply,17469104.97233771
block_reward,1.864601496629
marketcap,1160995353.3129942
inflation,357.61725867619043
block_size,13427.040275009798
blockchain_size,61673233641.0
fees,0.0005839308660062435
nonces,7363638.398794359
version,15
