1451137921,2015122500,38
1451224321,2015122600,56
1451310721,2015122700,57
1451397121,2015122800,48
1451483521,2015122900,71
1451569921,2015123000,59
1451656321,2015123100,49
1451742721,2016010100,71
1451829121,2016010200,93
1451915521,2016010300,70
1452001921,2016010400,88
1452088321,2016010500,69
1452174721,2016010600,57
1452261121,2016010700,79
1452347521,2016010800,56
1452433921,2016010900,51
1452520321,2016011000,68
1452606721,2016011100,83
1452693121,2016011200,84
1452779521,2016011300,56
1452865921,2016011400,68
1452952321,2016011500,114
1453038721,2016011600,68
1453125121,2016011700,87
1453211521,2016011800,78
1453297921,2016011900,66
1453384321,2016012000,99
1453470721,2016012100,88
1453557121,2016012200,107
1453643521,2016012300,71
1453729921,2016012400,104
1453816321,2016012500,85
1453902721,2016012600,73
1453989121,2016012700,74
1454075521,2016012800,65
1454161921,2016012900,65
1454248321,2016013000,58
1454334721,2016013100,62
1454421121,2016020100,69
1454507521,2016020200,76
1454593921,2016020300,71
1454680321,2016020400,68
1454766721,2016020500,64
1454853121,2016020600,79
1454939521,2016020700,106
1455025921,2016020800,103
1455112321,2016020900,71
1455198721,2016021000,67
1455285121,2016021100,86
1455371521,2016021200,83
1455457921,2016021300,187
1455544321,2016021400,79
1455630721,2016021500,125
1455717121,2016021600,151
1455803521,2016021700,102
1455889921,2016021800,78
1455976321,2016021900,86
1456062721,2016022000,83
1456149121,2016022100,78
1456235521,2016022200,91
1456321921,2016022300,75
1456408321,2016022400,62
1456494721,2016022500,91
1456581121,2016022600,196
1456667521,2016022700,92
1456753921,2016022800,100
1456840321,2016022900,105
1456926721,2016030100,112
1457013121,2016030200,94
1457099521,2016030300,153
1457185921,2016030400,166
1457272321,2016030500,235
1457358721,2016030600,114
1457445121,2016030700,125
1457531521,2016030800,103
1457617921,2016030900,121
1457704321,2016031000,96
1457790721,2016031100,73
1457877121,2016031200,88
1457963521,2016031300,93
1458049921,2016031400,98
1458136321,2016031500,112
1458222721,2016031600,88
1458309121,2016031700,97
1458395521,2016031800,90
1458481921,2016031900,93
1458568321,2016032000,118
1458654721,2016032100,163
1458741121,2016032200,120
1458827521,2016032300,112
1458913921,2016032400,116
1459000321,2016032500,133
1459086721,2016032600,75
1459173121,2016032700,109
1459259521,2016032800,111
1459345921,2016032900,94
1459432321,2016033000,80
1459518721,2016033100,90
1459605121,2016040100,87
1459691521,2016040200,87
1459777921,2016040300,104
1459864321,2016040400,97
1459950721,2016040500,171
1460037121,2016040600,113
1460123521,2016040700,96
1460209921,2016040800,90
1460296321,2016040900,83
1460382721,2016041000,117
1460469121,2016041100,103
1460555521,2016041200,72
1460641921,2016041300,127
1460728321,2016041400,84
1460814721,2016041500,67
1460901121,2016041600,62
1460987521,2016041700,74
1461073921,2016041800,86
1461160321,2016041900,69
1461246721,2016042000,68
1461333121,2016042100,68
1461419521,2016042200,65
1461505921,2016042300,59
1461592321,2016042400,62
1461678721,2016042500,67
1461765121,2016042600,68
1461851521,2016042700,68
1461937921,2016042800,69
1462024321,2016042900,58
1462110721,2016043000,56
1462197121,2016050100,50
1462283521,2016050200,102
1462369921,2016050300,79
1462456321,2016050400,93
1462542721,2016050500,69
1462629121,2016050600,75
1462715521,2016050700,78
1462801921,2016050800,56
1462888321,2016050900,82
1462974721,2016051000,79
1463061121,2016051100,77
1463147521,2016051200,90
1463233921,2016051300,68
1463320321,2016051400,57
1463406721,2016051500,74
1463493121,2016051600,75
1463579521,2016051700,136
1463665921,2016051800,70
1463752321,2016051900,73
1463838721,2016052000,75
1463925121,2016052100,78
1464011521,2016052200,128
1464097921,2016052300,85
1464184321,2016052400,83
1464270721,2016052500,76
1464357121,2016052600,74
1464443521,2016052700,70
1464529921,2016052800,64
1464616321,2016052900,63
1464702721,2016053000,100
1464789121,2016053100,118
1464875521,2016060100,118
1464961921,2016060200,80
1465048321,2016060300,73
1465134721,2016060400,70
1465221121,2016060500,83
1465307521,2016060600,86
1465393921,2016060700,105
1465480321,2016060800,95
1465566721,2016060900,147
1465653121,2016061000,136
1465739521,2016061100,89
1465825921,2016061200,107
1465912321,2016061300,130
1465998721,2016061400,414
1466085121,2016061500,365
1466171521,2016061600,154
1466257921,2016061700,212
1466344321,2016061800,300
1466430721,2016061900,202
1466517121,2016062000,191
1466603521,2016062100,147
1466689921,2016062200,147
1466776321,2016062300,122
1466862721,2016062400,93
1466949121,2016062500,104
1467035521,2016062600,129
1467121921,2016062700,120
1467208321,2016062800,115
1467294721,2016062900,134
1467381121,2016063000,110
1467467521,2016070100,107
1467553921,2016070200,106
1467640321,2016070300,106
1467726721,2016070400,131
1467813121,2016070500,120
1467899521,2016070600,153
1467985921,2016070700,162
1468072321,2016070800,156
1468158721,2016070900,123
1468245121,2016071000,99
1468331521,2016071100,87
1468417921,2016071200,134
1468504321,2016071300,93
1468590721,2016071400,96
1468677121,2016071500,82
1468763521,2016071600,62
1468849921,2016071700,71
1468936321,2016071800,88
1469022721,2016071900,118
1469109121,2016072000,88
1469195521,2016072100,106
1469281921,2016072200,88
1469368321,2016072300,85
1469454721,2016072400,113
1469541121,2016072500,113
1469627521,2016072600,102
1469713921,2016072700,118
1469800321,2016072800,74
1469886721,2016072900,72
1469973121,2016073000,72
1470059521,2016073100,111
1470145921,2016080100,85
1470232321,2016080200,94
1470318721,2016080300,109
1470405121,2016080400,99
1470491521,2016080500,84
1470577921,2016080600,76
1470664321,2016080700,85
1470750721,2016080800,90
1470837121,2016080900,123
1470923521,2016081000,87
1471009921,2016081100,231
1471096321,2016081200,100
1471182721,2016081300,95
1471269121,2016081400,104
1471355521,2016081500,232
1471441921,2016081600,190
1471528321,2016081700,126
1471614721,2016081800,132
1471701121,2016081900,136
1471787521,2016082000,137
1471873921,2016082100,177
1471960321,2016082200,1036
1472046721,2016082300,1250
1472133121,2016082400,846
1472219521,2016082500,694
1472305921,2016082600,516
1472392321,2016082700,586
1472478721,2016082800,1128
1472565121,2016082900,1303
1472651521,2016083000,1216
1472737921,2016083100,900
1472824321,2016090100,767
1472910721,2016090200,717
1472997121,2016090300,1134
1473083521,2016090400,1104
1473169921,2016090500,1435
1473256321,2016090600,1058
1473342721,2016090700,657
1473429121,2016090800,585
1473515521,2016090900,669
1473601921,2016091000,467
1473688321,2016091100,955
1473774721,2016091200,1112
1473861121,2016091300,944
1473947521,2016091400,634
1474033921,2016091500,594
1474120321,2016091600,517
1474206721,2016091700,361
1474293121,2016091800,353
1474379521,2016091900,518
1474465921,2016092000,523
1474552321,2016092100,419
1474638721,2016092200,357
1474725121,2016092300,373
1474811521,2016092400,340
1474897921,2016092500,304
1474984321,2016092600,380
1475070721,2016092700,338
1475157121,2016092800,334
1475243521,2016092900,324
1475329921,2016093000,278
1475416321,2016100100,236
1475502721,2016100200,238
1475589121,2016100300,330
1475675521,2016100400,322
1475761921,2016100500,313
1475848321,2016100600,260
1475934721,2016100700,231
1476021121,2016100800,263
1476107521,2016100900,324
1476193921,2016101000,290
1476280321,2016101100,267
1476366721,2016101200,437
1476453121,2016101300,321
1476539521,2016101400,270
1476625921,2016101500,212
1476712321,2016101600,227
1476798721,2016101700,297
1476885121,2016101800,257
1476971521,2016101900,242
1477057921,2016102000,221
1477144321,2016102100,206
1477230721,2016102200,183
1477317121,2016102300,188
1477403521,2016102400,246
1477489921,2016102500,254
1477576321,2016102600,224
1477662721,2016102700,242
1477749121,2016102800,224
1477835521,2016102900,176
1477921921,2016103000,212
1478008321,2016103100,280
1478094721,2016110100,258
1478181121,2016110200,304
1478267521,2016110300,244
1478353921,2016110400,244
1478440321,2016110500,201
1478526721,2016110600,209
1478613121,2016110700,267
1478699521,2016110800,308
1478785921,2016110900,193
1478872321,2016111000,245
1478958721,2016111100,229
1479045121,2016111200,286
1479131521,2016111300,293
1479217921,2016111400,325
1479304321,2016111500,317
1479390721,2016111600,276
1479477121,2016111700,282
1479563521,2016111800,253
1479649921,2016111900,218
1479736321,2016112000,217
1479822721,2016112100,242
1479909121,2016112200,273
1479995521,2016112300,259
1480081921,2016112400,252
1480168321,2016112500,232
1480254721,2016112600,218
1480341121,2016112700,238
1480427521,2016112800,337
1480513921,2016112900,290
1480600321,2016113000,277
1480686721,2016120100,326
1480773121,2016120200,266
1480859521,2016120300,225
1480945921,2016120400,208
1481032321,2016120500,253
1481118721,2016120600,272
1481205121,2016120700,261
1481291521,2016120800,359
1481377921,2016120900,295
1481464321,2016121000,245
1481550721,2016121100,232
1481637121,2016121200,272
1481723521,2016121300,279
1481809921,2016121400,300
1481896321,2016121500,310
1481982721,2016121600,237
1482069121,2016121700,275
1482155521,2016121800,268
1482241921,2016121900,331
1482328321,2016122000,304
1482414721,2016122100,301
1482501121,2016122200,335
1482587521,2016122300,456
1482673921,2016122400,275
1482760321,2016122500,295
1482846721,2016122600,416
1482933121,2016122700,533
1483019521,2016122800,877
1483105921,2016122900,510
1483192321,2016123000,557
1483278721,2016123100,382
1483365121,2017010100,414
1483451521,2017010200,1314
1483537921,2017010300,1518
1483624321,2017010400,1241
1483710721,2017010500,1207
1483797121,2017010600,815
1483883521,2017010700,640
1483969921,2017010800,649
1484056321,2017010900,645
1484142721,2017011000,643
1484229121,2017011100,611
1484315521,2017011200,577
1484401921,2017011300,412
1484488321,2017011400,437
1484574721,2017011500,449
1484661121,2017011600,450
1484747521,2017011700,524
1484833921,2017011800,532
1484920321,2017011900,479
1485006721,2017012000,398
1485093121,2017012100,308
1485179521,2017012200,383
1485265921,2017012300,542
1485352321,2017012400,519
1485438721,2017012500,773
1485525121,2017012600,1238
1485611521,2017012700,756
1485697921,2017012800,880
1485784321,2017012900,533
1485870721,2017013000,564
1485957121,2017013100,601
1486043521,2017020100,587
1486129921,2017020200,516
1486216321,2017020300,581
1486302721,2017020400,493
1486389121,2017020500,481
1486475521,2017020600,503
1486561921,2017020700,479
1486648321,2017020800,494
1486734721,2017020900,501
1486821121,2017021000,454
1486907521,2017021100,443
1486993921,2017021200,406
1487080321,2017021300,400
1487166721,2017021400,433
1487253121,2017021500,468
1487339521,2017021600,462
1487425921,2017021700,402
1487512321,2017021800,396
1487598721,2017021900,381
1487685121,2017022000,427
1487771521,2017022100,462
1487857921,2017022200,423
1487944321,2017022300,473
1488030721,2017022400,451
1488117121,2017022500,409
1488203521,2017022600,414
1488289921,2017022700,458
1488376321,2017022800,476
1488462721,2017030100,676
1488549121,2017030200,518
1488635521,2017030300,629
1488721921,2017030400,471
1488808321,2017030500,496
1488894721,2017030600,516
1488981121,2017030700,479
1489067521,2017030800,457
1489153921,2017030900,520
1489240321,2017031000,436
1489326721,2017031100,508
1489413121,2017031200,620
1489499521,2017031300,790
1489585921,2017031400,653
1489672321,2017031500,706
1489758721,2017031600,965
1489845121,2017031700,1216
1489931521,2017031800,931
1490017921,2017031900,862
1490104321,2017032000,1110
1490190721,2017032100,905
1490277121,2017032200,766
1490363521,2017032300,666
1490449921,2017032400,664
1490536321,2017032500,598
1490622721,2017032600,525
1490709121,2017032700,588
1490795521,2017032800,575
1490881921,2017032900,561
1490968321,2017033000,647
1491054721,2017033100,1752
1491141121,2017040100,428
1491227521,2017040200,572
1491313921,2017040300,550
1491400321,2017040400,584
1491486721,2017040500,477
1491573121,2017040600,462
1491659521,2017040700,393
1491745921,2017040800,326
1491832321,2017040900,357
1491918721,2017041000,430
1492005121,2017041100,409
1492091521,2017041200,455
1492177921,2017041300,487
1492264321,2017041400,462
1492350721,2017041500,404
1492437121,2017041600,397
1492523521,2017041700,484
1492609921,2017041800,569
1492696321,2017041900,457
1492782721,2017042000,453
1492869121,2017042100,432
1492955521,2017042200,347
1493041921,2017042300,370
1493128321,2017042400,427
1493214721,2017042500,439
1493301121,2017042600,457
1493387521,2017042700,407
1493473921,2017042800,424
1493560321,2017042900,433
1493646721,2017043000,473
1493733121,2017050100,556
1493819521,2017050200,561
1493905921,2017050300,613
1493992321,2017050400,995
1494078721,2017050500,894
1494165121,2017050600,596
1494251521,2017050700,657
1494337921,2017050800,783
1494424321,2017050900,754
1494510721,2017051000,750
1494597121,2017051100,759
1494683521,2017051200,652
1494769921,2017051300,606
1494856321,2017051400,594
1494942721,2017051500,812
1495029121,2017051600,1299
1495115521,2017051700,3686
1495201921,2017051800,3854
1495288321,2017051900,2064
1495374721,2017052000,1142
1495461121,2017052100,1163
1495547521,2017052200,1610
1495633921,2017052300,1846
1495720321,2017052400,2173
1495806721,2017052500,1904
1495893121,2017052600,1337
1495979521,2017052700,988
1496065921,2017052800,1052
1496152321,2017052900,1188
1496238721,2017053000,1314
1496325121,2017053100,1205
1496411521,2017060100,1316
1496497921,2017060200,1115
1496584321,2017060300,879
1496670721,2017060400,1069
1496757121,2017060500,1285
1496843521,2017060600,1515
1496929921,2017060700,1619
1497016321,2017060800,1145
1497102721,2017060900,1067
1497189121,2017061000,1165
1497275521,2017061100,1328
1497361921,2017061200,1675
1497448321,2017061300,1662
1497534721,2017061400,1404
1497621121,2017061500,1189
1497707521,2017061600,1169
1497793921,2017061700,983
1497880321,2017061800,998
1497966721,2017061900,1221
1498053121,2017062000,1201
1498139521,2017062100,1197
1498225921,2017062200,1223
1498312321,2017062300,1186
1498398721,2017062400,1008
1498485121,2017062500,959
1498571521,2017062600,1207
1498657921,2017062700,1119
1498744321,2017062800,1192
1498830721,2017062900,1054
1498917121,2017063000,981
1499003521,2017070100,718
1499089921,2017070200,785
1499176321,2017070300,926
1499262721,2017070400,883
1499349121,2017070500,993
1499435521,2017070600,1030
1499521921,2017070700,975
1499608321,2017070800,794
1499694721,2017070900,832
1499781121,2017071000,964
1499867521,2017071100,1067
1499953921,2017071200,911
1500040321,2017071300,876
1500126721,2017071400,791
1500213121,2017071500,815
1500299521,2017071600,810
1500385921,2017071700,969
1500472321,2017071800,931
1500558721,2017071900,1213
1500645121,2017072000,1721
1500731521,2017072100,1754
1500817921,2017072200,1046
1500904321,2017072300,1062
1500990721,2017072400,1170
1501077121,2017072500,1152
1501163521,2017072600,1133
1501249921,2017072700,1312
1501336321,2017072800,890
1501422721,2017072900,718
1501509121,2017073000,873
1501595521,2017073100,1051
1501681921,2017080100,1269
1501768321,2017080200,1128
1501854721,2017080300,1406
1501941121,2017080400,1561
1502027521,2017080500,1351
1502113921,2017080600,1241
1502200321,2017080700,1375
1502286721,2017080800,1239
1502373121,2017080900,1167
1502459521,2017081000,955
1502545921,2017081100,961
1502632321,2017081200,837
1502718721,2017081300,829
1502805121,2017081400,1286
1502891521,2017081500,992
1502977921,2017081600,1098
1503064321,2017081700,1059
1503150721,2017081800,927
1503237121,2017081900,928
1503323521,2017082000,914
1503409921,2017082100,2286
1503496321,2017082200,2182
1503582721,2017082300,1672
1503669121,2017082400,1430
1503755521,2017082500,2073
1503841921,2017082600,2959
1503928321,2017082700,1645
1504014721,2017082800,2150
1504101121,2017082900,2042
1504187521,2017083000,2009
1504273921,2017083100,1996
1504360321,2017090100,1723
1504446721,2017090200,1305
1504533121,2017090300,1397
1504619521,2017090400,1515
1504705921,2017090500,1588
1504792321,2017090600,1446
1504878721,2017090700,1420
1504965121,2017090800,1349
1505051521,2017090900,1044
1505137921,2017091000,1147
1505224321,2017091100,1208
1505310721,2017091200,1282
1505397121,2017091300,1751
1505483521,2017091400,2473
1505569921,2017091500,1724
1505656321,2017091600,1744
1505742721,2017091700,3397
1505829121,2017091800,5081
1505915521,2017091900,3774
1506001921,2017092000,2385
1506088321,2017092100,2286
1506174721,2017092200,1675
1506261121,2017092300,1311
1506347521,2017092400,1454
1506433921,2017092500,1913
1506520321,2017092600,2830
1506606721,2017092700,3885
1506693121,2017092800,3579
1506779521,2017092900,1742
1506865921,2017093000,1287
1506952321,2017100100,1258
1507038721,2017100200,1408
1507125121,2017100300,2564
1507211521,2017100400,1765
1507297921,2017100500,1625
1507384321,2017100600,1258
1507470721,2017100700,1158
1507557121,2017100800,1121
1507643521,2017100900,1369
1507729921,2017101000,1382
1507816321,2017101100,1332
1507902721,2017101200,1538
1507989121,2017101300,1739
1508075521,2017101400,1599
1508161921,2017101500,1581
1508248321,2017101600,2235
1508334721,2017101700,1916
1508421121,2017101800,1555
1508507521,2017101900,1695
1508593921,2017102000,1621
1508680321,2017102100,1249
1508766721,2017102200,1336
1508853121,2017102300,1574
1508939521,2017102400,1511
1509025921,2017102500,1605
1509112321,2017102600,1379
1509198721,2017102700,1250
1509285121,2017102800,990
1509371521,2017102900,1082
1509457921,2017103000,1200
1509544321,2017103100,1365
1509630721,2017110100,1416
1509717121,2017110200,5889
1509803521,2017110300,2592
1509889921,2017110400,1806
1509976321,2017110500,1541
1510062721,2017110600,2243
1510149121,2017110700,2392
1510235521,2017110800,2153
1510321921,2017110900,2347
1510408321,2017111000,1744
1510494721,2017111100,1513
1510581121,2017111200,1729
1510667521,2017111300,2067
1510753921,2017111400,2473
1510840321,2017111500,2014
1510926721,2017111600,1689
1511013121,2017111700,1567
1511099521,2017111800,1350
1511185921,2017111900,1464
1511272321,2017112000,1849
1511358721,2017112100,1871
1511445121,2017112200,2358
1511531521,2017112300,2678
1511617921,2017112400,1968
1511704321,2017112500,2162
1511790721,2017112600,1999
1511877121,2017112700,2646
1511963521,2017112800,3060
1512049921,2017112900,3627
1512136321,2017113000,3170
1512222721,2017120100,2799
1512309121,2017120200,2904
1512395521,2017120300,3134
1512481921,2017120400,3294
1512568321,2017120500,4982
1512654721,2017120600,6056
1512741121,2017120700,5502
1512827521,2017120800,5056
1512913921,2017120900,3863
1513000321,2017121000,3645
1513086721,2017121100,4678
1513173121,2017121200,5853
1513259521,2017121300,5691
1513345921,2017121400,5541
1513432321,2017121500,4519
1513518721,2017121600,4258
1513605121,2017121700,4817
1513691521,2017121800,5051
1513777921,2017121900,4950
1513864321,2017122000,5242
1513950721,2017122100,4625
1514037121,2017122200,3730
1514123521,2017122300,3157
1514209921,2017122400,2737
1514296321,2017122500,2849
1514382721,2017122600,3619
1514469121,2017122700,3784
1514555521,2017122800,3615
1514641921,2017122900,3451
1514728321,2017123000,3131
1514814721,2017123100,2672
1514901121,2018010100,2395
1514987521,2018010200,5675
1515073921,2018010300,6059
1515160321,2018010400,4523
1515246721,2018010500,3807
1515333121,2018010600,3325
1515419521,2018010700,3720
1515505921,2018010800,3837
1515592321,2018010900,3917
1515678721,2018011000,3542
1515765121,2018011100,3948
1515851521,2018011200,3092
1515937921,2018011300,2600
1516024321,2018011400,2693
1516110721,2018011500,3493
1516197121,2018011600,3263
1516283521,2018011700,3402
1516369921,2018011800,3342
1516456321,2018011900,2833
1516542721,2018012000,2669
1516629121,2018012100,2570
1516715521,2018012200,3178
1516801921,2018012300,2842
1516888321,2018012400,2776
1516974721,2018012500,2589
1517061121,2018012600,2651
1517147521,2018012700,3027
1517233921,2018012800,2784
1517320321,2018012900,3416
1517406721,2018013000,2842
1517493121,2018013100,2935
1517579521,2018020100,3051
1517665921,2018020200,3574
1517752321,2018020300,3276
1517838721,2018020400,2995
1517925121,2018020500,2903
1518011521,2018020600,2735
1518097921,2018020700,3109
1518184321,2018020800,2247
1518270721,2018020900,2393
1518357121,2018021000,2091
1518443521,2018021100,2421
1518529921,2018021200,3091
1518616321,2018021300,2571
1518702721,2018021400,3302
1518789121,2018021500,3127
1518875521,2018021600,2021
1518961921,2018021700,1812
1519048321,2018021800,2013
1519134721,2018021900,2102
1519221121,2018022000,2174
1519307521,2018022100,2203
1519393921,2018022200,1982
1519480321,2018022300,1697
1519566721,2018022400,1472
1519653121,2018022500,1495
1519739521,2018022600,1870
1519825921,2018022700,2022
1519912321,2018022800,1965
1519998721,2018030100,2154
1520085121,2018030200,2221
1520171521,2018030300,2061
1520257921,2018030400,1723
1520344321,2018030500,1939
1520430721,2018030600,1911
1520517121,2018030700,1827
1520603521,2018030800,1703
1520689921,2018030900,1538
1520776321,2018031000,1352
1520862721,2018031100,1353
1520949121,2018031200,1617
1521035521,2018031300,1645
1521121921,2018031400,1444
1521208321,2018031500,1657
1521294721,2018031600,1327
1521381121,2018031700,1181
1521467521,2018031800,1259
1521553921,2018031900,1593
1521640321,2018032000,1343
1521726721,2018032100,1328
1521813121,2018032200,1333
1521899521,2018032300,1162
1521985921,2018032400,1014
1522072321,2018032500,1134
1522158721,2018032600,1550
1522245121,2018032700,1592
1522331521,2018032800,1457
1522417921,2018032900,1405
1522504321,2018033000,1328
1522590721,2018033100,1043
1522677121,2018040100,1192
1522763521,2018040200,1304
1522849921,2018040300,1428
1522936321,2018040400,1339
1523022721,2018040500,1450
1523109121,2018040600,1677
1523195521,2018040700,1439
1523281921,2018040800,1469
1523368321,2018040900,1818
1523454721,2018041000,1495
1523541121,2018041100,1454
1523627521,2018041200,1370
1523713921,2018041300,1237
1523800321,2018041400,982
1523886721,2018041500,1193
1523973121,2018041600,1276
1524059521,2018041700,1399
1524145921,2018041800,1866
1524232321,2018041900,1542
1524318721,2018042000,1473
1524405121,2018042100,1179
1524491521,2018042200,1432
1524577921,2018042300,1666
1524664321,2018042400,1545
1524750721,2018042500,1598
1524837121,2018042600,1456
1524923521,2018042700,1363
1525009921,2018042800,1052
1525096321,2018042900,1175
1525182721,2018043000,1378
1525269121,2018050100,1304
1525355521,2018050200,1207
1525441921,2018050300,1184
1525528321,2018050400,1116
1525614721,2018050500,902
1525701121,2018050600,1021
1525787521,2018050700,1196
1525873921,2018050800,1342
1525960321,2018050900,1251
1526046721,2018051000,1210
1526133121,2018051100,1246
1526219521,2018051200,1128
1526305921,2018051300,1163
1526392321,2018051400,1251
1526478721,2018051500,1272
1526565121,2018051600,1262
1526651521,2018051700,942
1526737921,2018051800,1113
1526824321,2018051900,893
1526910721,2018052000,918
1526997121,2018052100,947
1527083521,2018052200,1057
1527169921,2018052300,1102
1527256321,2018052400,1062
1527342721,2018052500,959
1527429121,2018052600,851
1527515521,2018052700,887
1527601921,2018052800,1032
1527688321,2018052900,1058
1527774721,2018053000,1175
1527861121,2018053100,1006
1527947521,2018060100,1061
1528033921,2018060200,878
1528120321,2018060300,878
1528206721,2018060400,1052
1528293121,2018060500,972
1528379521,2018060600,970
1528465921,2018060700,1057
1528552321,2018060800,987
1528638721,2018060900,1202
1528725121,2018061000,1176
1528811521,2018061100,1550
1528897921,2018061200,1509
1528984321,2018061300,962
1529070721,2018061400,885
1529157121,2018061500,872
1529243521,2018061600,876
1529329921,2018061700,977
1529416321,2018061800,1100
1529502721,2018061900,1114
1529589121,2018062000,1175
1529675521,2018062100,1088
1529761921,2018062200,899
1529848321,2018062300,896
1529934721,2018062400,923
1530021121,2018062500,1118
1530107521,2018062600,1167
1530193921,2018062700,1057
1530280321,2018062800,1094
1530366721,2018062900,1025
1530453121,2018063000,780
1530539521,2018070100,817
1530625921,2018070200,924
1530712321,2018070300,863
1530798721,2018070400,907
1530885121,2018070500,898
1530971521,2018070600,931
1531057921,2018070700,827
1531144321,2018070800,829
1531230721,2018070900,1011
1531317121,2018071000,894
1531403521,2018071100,990
1531489921,2018071200,850
1531576321,2018071300,822
1531662721,2018071400,763
1531749121,2018071500,799
1531835521,2018071600,1011
1531921921,2018071700,929
1532008321,2018071800,916
1532094721,2018071900,893
1532181121,2018072000,842
1532267521,2018072100,752
1532353921,2018072200,748
1532440321,2018072300,903
1532526721,2018072400,864
1532613121,2018072500,853
1532699521,2018072600,864
1532785921,2018072700,748
1532872321,2018072800,736
1532958721,2018072900,729
1533045121,2018073000,992
1533131521,2018073100,951
1533217921,2018080100,841
1533304321,2018080200,704
1533390721,2018080300,633
1533477121,2018080400,638
1533563521,2018080500,643
1533649921,2018080600,824
1533736321,2018080700,804
